"","date","vx1_DTE","vx2_DTE","vx1_weight_30","vx2_weight_30","vx1","vx2","vx30","vx30_tr","VIX","VIX3M","premium","premium_mean","premium_sd","premium_zscore"
"2550",2016-02-29,15,50,0.571428571428571,0.428571428571429,21.775,22.175,21.9464285714286,0.014745785554703,20.55,22.39,-0.0200100117797779,-0.0514215187073482,0.0353130073977402,0.88951661844526
"2551",2016-03-01,14,49,0.542857142857143,0.457142857142857,19.425,20.325,19.8364285714286,-0.101818653354301,17.7,20.28,-0.0221151045910115,-0.0514482811920289,0.0352881239056087,0.83124783509262
"2552",2016-03-02,13,48,0.514285714285714,0.485714285714286,19.275,20.275,19.7607142857143,-0.00518307213795676,17.09,19.92,-0.00802841242759209,-0.0514518296900476,0.0352836947048067,1.23069360013876
"2553",2016-03-03,12,47,0.485714285714286,0.514285714285714,18.325,19.525,18.9421428571429,-0.0439342198704746,16.7,19.49,-0.0285122929246108,-0.0515145359145225,0.0352285675199979,0.652942898596549
"2554",2016-03-04,11,46,0.457142857142857,0.542857142857143,18.925,20.025,19.5221428571429,0.0284545992045013,16.86,19.63,-0.00550965581096981,-0.0514908283654323,0.0352576122464132,1.30414879581473
"2555",2016-03-07,8,43,0.371428571428571,0.628571428571429,18.575,19.825,19.3607142857143,-0.0132429620826632,17.35,19.9,-0.0274737556393581,-0.0515466432206323,0.0352081838578005,0.683729887304047
"2556",2016-03-08,7,42,0.342857142857143,0.657142857142857,19.625,20.675,20.315,0.0464407418491197,18.67,21.04,-0.0350658584298189,-0.0516604958915097,0.0351077760034741,0.472676977887994
"2557",2016-03-09,6,41,0.314285714285714,0.685714285714286,19.075,20.125,19.795,-0.027422302114301,18.34,20.75,-0.0471168661186132,-0.0518160651751704,0.0349998450658222,0.134263424530014
"2558",2016-03-10,5,40,0.285714285714286,0.714285714285714,18.95,19.925,19.6464285714286,-0.00901246920370175,18.05,20.71,-0.0527211057012843,-0.0519842222569063,0.0349014643199386,-0.0211132529461539
"2559",2016-03-11,4,39,0.257142857142857,0.742857142857143,17.625,19.1,18.7207142857143,-0.0500522678767709,16.5,19.47,-0.0392441927744386,-0.0521099304804042,0.0347977358753606,0.369729161461781
"2560",2016-03-14,1,36,0.171428571428571,0.828571428571429,17.425,18.825,18.585,-0.0139728180555044,16.92,19.42,-0.0439486591139635,-0.0522579415631149,0.0346827371443911,0.239579777529041
"2561",2016-03-15,0,35,0.142857142857143,0.857142857142857,16.9,19.075,18.7642857142857,0.00693778374140294,16.84,19.33,-0.029702926144004,-0.0523826462434937,0.0345440916583292,0.65654411538192
"2562",2016-03-16,34,0,1,0,18.275,0,18.275,-0.0428445715346785,14.99,18.48,-0.011155060577696,-0.0523779447392972,0.0345496434378186,1.19314933700526
"2563",2016-03-17,33,0,1,0,17.775,0,17.775,-0.0277410299465377,14.44,18.14,-0.020326468997686,-0.0525009900594678,0.0343789637710464,0.93587815141999
"2564",2016-03-18,32,0,1,0,17.725,0,17.725,-0.00281690327111327,14.02,17.93,-0.0114992151988502,-0.0524726106080698,0.0344099558441257,1.19074245822417
"2565",2016-03-21,29,57,0.964285714285714,0.0357142857142857,16.975,18.375,17.025,-0.0426491436542442,13.79,17.59,-0.0326477067138906,-0.0525235322570162,0.0343709082996289,0.57827466675765
"2566",2016-03-22,28,56,0.928571428571429,0.0714285714285714,16.825,18.375,16.9357142857143,-0.00824181234868494,14.17,17.75,-0.0469608524653238,-0.0526856330397783,0.0342472515815872,0.167160291996466
"2567",2016-03-23,27,55,0.892857142857143,0.107142857142857,17.725,19.225,17.8857142857143,0.051372011895122,14.94,18.3,-0.0228987502366904,-0.0527094760439949,0.034224315385647,0.871039361091399
"2568",2016-03-24,26,54,0.857142857142857,0.142857142857143,17.375,19.075,17.6178571428571,-0.0182135748607428,14.74,18.27,-0.0363473723254269,-0.0527236739652318,0.034216751652749,0.478604801706512
"2569",2016-03-28,22,50,0.714285714285714,0.285714285714286,17.125,18.775,17.5964285714286,-0.0148813993647827,15.24,18.3,-0.0392051004726618,-0.0527247991790516,0.0342163006224804,0.395124500908414
"2570",2016-03-29,21,49,0.678571428571429,0.321428571428571,16.075,17.825,16.6375,-0.0596259374505736,13.82,17.24,-0.0355730815143168,-0.052714625162788,0.0342210363655306,0.500906619699488
"2571",2016-03-30,20,48,0.642857142857143,0.357142857142857,15.85,17.475,16.4303571428571,-0.016143951364712,13.56,16.92,-0.0293656851249109,-0.0527219502441297,0.0342158190328702,0.682615988142239
"2572",2016-03-31,19,47,0.607142857142857,0.392857142857143,15.925,17.625,16.5928571428571,0.00622391377346348,13.95,17.08,-0.0289358781993189,-0.0527088485834326,0.0342243250917277,0.694622036238774
"2573",2016-04-01,18,46,0.571428571428571,0.428571428571429,15.425,17.175,16.175,-0.0293132940624085,13.1,16.5,-0.0198935405195706,-0.0526684848880216,0.0342571195443093,0.956733806123388
"2574",2016-04-04,15,43,0.464285714285714,0.535714285714286,15.925,17.625,16.8357142857143,0.0286664596613168,14.12,17.23,-0.0231495702130115,-0.0526091983479138,0.0342953571476383,0.858997560750903
"2575",2016-04-05,14,42,0.428571428571429,0.571428571428571,16.775,18.425,17.7178571428571,0.0476512573866896,15.42,18.38,-0.0366901077957417,-0.0526635971188463,0.0342590279587461,0.466256349781421
"2576",2016-04-06,13,41,0.392857142857143,0.607142857142857,15.625,17.425,16.7178571428571,-0.0617798051384963,14.09,17.28,-0.0330723252450887,-0.0527131861659822,0.034221420283885,0.573934709838519
"2577",2016-04-07,12,40,0.357142857142857,0.642857142857143,17.275,18.875,18.3035714285714,0.0872379940394892,16.16,18.86,-0.029947076367952,-0.0527656217837512,0.0341761640738693,0.667674270479232
"2578",2016-04-08,11,39,0.321428571428571,0.678571428571429,16.675,18.525,17.9303571428571,-0.0240633341347941,15.36,18.32,-0.0214981530957427,-0.0527391427207712,0.034197873604702,0.91353602817963
"2579",2016-04-11,8,36,0.214285714285714,0.785714285714286,17.075,19.025,18.6071428571429,0.0260053213705063,16.26,18.89,-0.0150871499352554,-0.0526554567719287,0.034264305742518,1.09642690906927
"2580",2016-04-12,7,35,0.178571428571429,0.821428571428571,15.925,18.275,17.8553571428571,-0.0454887027345358,14.85,17.97,-0.00640011754881325,-0.052546072551453,0.0343680518817235,1.34269917775525
"2581",2016-04-13,6,34,0.142857142857143,0.857142857142857,14.825,17.475,17.0964285714286,-0.0485930802386067,13.84,17.26,-0.00952209943202257,-0.0524520410600405,0.0344534544610908,1.2460272068364
"2582",2016-04-14,5,33,0.107142857142857,0.892857142857143,14.675,17.275,16.9964285714286,-0.0113672035415143,13.72,17.24,-0.0142290272836862,-0.0524151003551239,0.0344895509113894,1.10717803109543
"2583",2016-04-15,4,32,0.0714285714285714,0.928571428571429,14.725,17.075,16.9071428571429,-0.010570226481139,13.62,17.16,-0.0148449071551365,-0.0524205853479347,0.03448344086244,1.08967310839697
"2584",2016-04-18,1,29,0.0333333333333333,0.966666666666667,13.825,16.225,16.145,-0.0514623441754516,13.35,16.51,-0.0223558537217982,-0.0523932927979307,0.0345045810291733,0.870534815383965
"2585",2016-04-19,0,28,0.0625,0.9375,13.25,16.225,16.0390625,-0.00265506218601045,13.24,16.47,-0.0265133910902324,-0.052407039481437,0.0344935320224178,0.750681269009387
"2586",2016-04-20,27,55,0.892857142857143,0.107142857142857,16.425,17.925,16.5857142857143,0.0124435024507911,13.28,16.6,-0.000860955713964972,-0.0523343023963372,0.0345830648491644,1.48839748318651
"2587",2016-04-21,26,54,0.857142857142857,0.142857142857143,16.775,18.475,17.0178571428571,0.0223903987530012,13.95,17.14,-0.00715170025058112,-0.0522626095380219,0.0346581470676478,1.30159610666406
"2588",2016-04-22,25,53,0.821428571428571,0.178571428571429,16.175,18.025,16.5053571428571,-0.0343221176837225,13.22,16.64,-0.00812443185747989,-0.052232136389944,0.0346936890361486,1.27134662694724
"2589",2016-04-25,22,50,0.714285714285714,0.285714285714286,16.225,18.175,16.7821428571429,0.00457239878758398,14.08,17.22,-0.0257561030660185,-0.0522400813485807,0.0346873701405837,0.763504934943923
"2590",2016-04-26,21,49,0.678571428571429,0.321428571428571,15.925,18.025,16.6,-0.0153280079908478,13.96,16.92,-0.0190936588155797,-0.0522100042226251,0.0347129040159405,0.954006769120729
"2591",2016-04-27,20,48,0.642857142857143,0.357142857142857,15.475,17.625,16.2428571428571,-0.0264418655965362,13.77,16.77,-0.0319383241339403,-0.0522442148705835,0.0346885554864329,0.585377236148824
"2592",2016-04-28,19,47,0.607142857142857,0.392857142857143,16.475,18.475,17.2607142857143,0.0565218482285627,15.22,17.78,-0.0296411614099241,-0.0522624540128713,0.0346754030442676,0.652372881551462
"2593",2016-04-29,18,46,0.571428571428571,0.428571428571429,16.875,18.975,17.775,0.0251525992603393,15.7,18.45,-0.0372713947972317,-0.0522824160261084,0.0346652775953888,0.433027578895648
"2594",2016-05-02,15,43,0.464285714285714,0.535714285714286,15.775,18.175,17.0607142857143,-0.0543720809370991,14.68,17.78,-0.0412958198650463,-0.0523780687766609,0.0346012610741309,0.320284537834375
"2595",2016-05-03,14,42,0.428571428571429,0.571428571428571,16.625,18.925,17.9392857142857,0.0455986625656629,15.6,18.57,-0.0345543347838192,-0.0524760527246047,0.0345152398077552,0.519240719189753
"2596",2016-05-04,13,41,0.392857142857143,0.607142857142857,16.875,19.075,18.2107142857143,0.010656906277949,16.05,18.91,-0.03768076478446,-0.0525390177575937,0.0344735281859758,0.431004708684798
"2597",2016-05-05,12,40,0.357142857142857,0.642857142857143,16.725,19.075,18.2357142857143,-0.00318879669439333,15.91,18.92,-0.0368375689915526,-0.0525798944971937,0.0344486713747134,0.456979177350698
"2598",2016-05-06,11,39,0.321428571428571,0.678571428571429,15.725,18.325,17.4892857142857,-0.0470360531931571,14.72,18.27,-0.0436719218568475,-0.0525985061193601,0.0344425618724942,0.259173063129236
"2599",2016-05-09,8,36,0.214285714285714,0.785714285714286,15.475,18.025,17.4785714285714,-0.01640358304759,14.57,18.05,-0.0321700439455226,-0.0526964065794794,0.0343487944672148,0.5975861148067
"2600",2016-05-10,7,35,0.178571428571429,0.821428571428571,14.525,17.125,16.6607142857143,-0.053387123453074,13.63,17.18,-0.0306924064439148,-0.0528093893723504,0.0342287201804381,0.646152786661175
"2601",2016-05-11,6,34,0.142857142857143,0.857142857142857,15.625,17.975,17.6392857142857,0.0519508585196313,14.69,18.02,-0.0213536948088165,-0.0527605497383651,0.0342649121991146,0.916589388790558
"2602",2016-05-12,5,33,0.107142857142857,0.892857142857143,15.225,17.475,17.2339285714286,-0.0279666261878723,14.41,17.75,-0.0295054837434835,-0.0527303404847125,0.034282109543068,0.677462882266683
"2603",2016-05-13,4,32,0.0714285714285714,0.928571428571429,15.875,18.075,17.9178571428571,0.0343333550148,15.04,18.25,-0.0183672587134971,-0.0526794572476859,0.0343236991553021,0.999664936431787
"2604",2016-05-16,1,29,0.0333333333333333,0.966666666666667,15.125,17.425,17.3483333333333,-0.0370162357136943,14.68,17.7,-0.0200681992804614,-0.0527136865864284,0.0342866927212553,0.952132874738575
"2605",2016-05-17,0,28,0.0625,0.9375,15.425,18,17.8390625,0.0316642240386377,15.57,18.43,-0.0325891963591222,-0.0527609600432016,0.0342505380535503,0.588947351791702
"2606",2016-05-18,27,62,0.914285714285714,0.0857142857142857,18.075,19.425,18.1907142857143,0.00424400657422612,15.95,18.54,-0.0190193003349818,-0.0527005487762598,0.0342967249801826,0.982054364104439
"2607",2016-05-19,26,61,0.885714285714286,0.114285714285714,17.975,19.325,18.1292857142857,-0.00550368584829017,16.33,18.77,-0.034731224606361,-0.0527907518535121,0.0342190574424308,0.52776226456658
"2608",2016-05-20,25,60,0.857142857142857,0.142857142857143,17.325,18.95,17.5571428571429,-0.0343691163045588,15.2,18.05,-0.0276848172622143,-0.0528602478428287,0.0341498709492941,0.737204266979368
"2609",2016-05-23,22,57,0.771428571428571,0.228571428571429,17.575,19.075,17.9178571428571,0.0125549504542071,15.82,18.15,-0.0128727393958562,-0.0529469917602828,0.0340196621966025,1.17797325948841
"2610",2016-05-24,21,56,0.742857142857143,0.257142857142857,16.475,18.225,16.925,-0.0597350280998368,14.42,17.08,-0.00911636956208498,-0.0529094279815894,0.0340629565344649,1.28565053873684
"2611",2016-05-25,20,55,0.714285714285714,0.285714285714286,16.175,18.025,16.7035714285714,-0.0162793413507789,13.9,16.77,-0.00396902127848085,-0.0528888964170562,0.0340909897896722,1.43497960723322
"2612",2016-05-26,19,54,0.685714285714286,0.314285714285714,15.825,17.825,16.4535714285714,-0.0185073092039592,13.43,16.56,-0.00644758719044617,-0.0528767241375752,0.034107082071771,1.36127555120162
"2613",2016-05-27,18,53,0.657142857142857,0.342857142857143,15.375,17.625,16.1464285714286,-0.0228260274568705,13.12,16.31,-0.0100795325075669,-0.0528270709500638,0.0341604123608032,1.25137653465644
"2614",2016-05-31,14,49,0.542857142857143,0.457142857142857,15.275,17.475,16.2807142857143,-0.00744953809482459,14.19,16.63,-0.0212270585490486,-0.0528278461319648,0.0341596901819128,0.925089993926482
"2615",2016-06-01,13,48,0.514285714285714,0.485714285714286,15.275,17.525,16.3678571428571,0.00138775604609302,14.2,16.7,-0.0200892380828351,-0.0528286623079509,0.0341589023575858,0.958444855235379
"2616",2016-06-02,12,47,0.485714285714286,0.514285714285714,14.825,17.175,16.0335714285714,-0.0248990922736034,13.63,16.37,-0.0207656530348482,-0.0528186528080922,0.0341679614231904,0.938101029097072
"2617",2016-06-03,11,46,0.457142857142857,0.542857142857143,14.725,17.125,16.0278571428571,-0.00467671630801652,13.47,16.49,-0.0284258568110545,-0.0527470329844871,0.0342002136753357,0.711141059068071
"2618",2016-06-06,8,43,0.371428571428571,0.628571428571429,14.475,16.875,15.9835714285714,-0.0156040977598568,13.65,16.44,-0.0281559806081109,-0.0527179448180785,0.034218065561518,0.717806918857222
"2619",2016-06-07,7,42,0.342857142857143,0.657142857142857,14.725,16.875,16.1378571428571,0.00587098494123133,14.05,16.63,-0.0300404060387247,-0.0526624407641012,0.0342435528025466,0.660621719242113
"2620",2016-06-08,6,41,0.314285714285714,0.685714285714286,14.975,16.875,16.2778571428571,0.0052911302600711,14.08,16.79,-0.030977744310028,-0.0526310002084173,0.0342598717132536,0.632029684162905
"2621",2016-06-09,5,40,0.285714285714286,0.714285714285714,15.475,17.175,16.6892857142857,0.0219707651267703,14.64,17.32,-0.0370949636031124,-0.0526753732610782,0.0342323592595993,0.455136893715462
"2622",2016-06-10,4,39,0.257142857142857,0.742857142857143,17.525,18.425,18.1935714285714,0.0841776322369033,17.03,18.94,-0.0402077742817892,-0.052719704773968,0.0342088497882347,0.365751276924896
"2623",2016-06-13,1,36,0.171428571428571,0.828571428571429,21.325,21.225,21.2421428571429,0.150862214065167,20.97,21.87,-0.0291287555910193,-0.0526963421039774,0.0342229959146668,0.688647673386708
"2624",2016-06-14,0,35,0.142857142857143,0.857142857142857,20.575,20.875,20.8321428571429,-0.0193668736539373,20.5,21.94,-0.0518143312626963,-0.0527338679126282,0.0342167984878795,0.0268738365530471
"2625",2016-06-15,34,0,1,0,20.575,0,20.575,-0.0144755241737857,20.14,21.81,-0.0582918336504041,-0.0528017708086405,0.034210757505672,-0.160477675504654
"2626",2016-06-16,33,0,1,0,20.025,0,20.025,-0.0270952536087106,19.37,21.16,-0.0551311140356758,-0.0528722400982075,0.034197136545871,-0.0660544760652194
"2627",2016-06-17,32,0,1,0,20.075,0,20.075,0.00249376687840246,19.41,21.31,-0.0597011862777003,-0.052987802739805,0.0341706975628285,-0.196466095711146
"2628",2016-06-20,29,57,0.964285714285714,0.0357142857142857,18.475,19.275,18.5035714285714,-0.0822474686161019,18.37,19.81,-0.0682230970649207,-0.0531356790275299,0.0341556131290612,-0.44172587329588
"2629",2016-06-21,28,56,0.928571428571429,0.0714285714285714,18.675,19.325,18.7214285714286,0.0101832221017211,18.48,19.69,-0.0504421119369322,-0.0532210303416107,0.0341217506619234,0.0814412610950658
"2630",2016-06-22,27,55,0.892857142857143,0.107142857142857,19.425,19.675,19.4517857142857,0.0370795260843107,21.17,21.08,-0.080385847319911,-0.0534351331436513,0.034122259750411,-0.789827941449133
"2631",2016-06-23,26,54,0.857142857142857,0.142857142857143,16.675,17.625,16.8107142857143,-0.146561753188182,17.25,18.42,-0.0914205925952681,-0.0536670323997313,0.0341812309006718,-1.10451142924741
"2632",2016-06-24,25,53,0.821428571428571,0.178571428571429,22.65,22.125,22.55625,0.292167221210981,25.76,23.93,-0.0591207125113204,-0.0537045093919725,0.0341820155783314,-0.158451835788798
"2633",2016-06-27,22,50,0.714285714285714,0.285714285714286,23.65,23.025,23.4714285714286,0.0422515853627499,23.85,23.68,-0.00884693402789601,-0.0535381359266755,0.0342981763795136,1.30301977003867
"2634",2016-06-28,21,49,0.678571428571429,0.321428571428571,18.875,19.375,19.0357142857143,-0.208512308513281,18.75,20.26,-0.0623315848298967,-0.053492871509191,0.0342789329187913,-0.257846804672863
"2635",2016-06-29,20,48,0.642857142857143,0.357142857142857,17.475,18.55,17.8589285714286,-0.0650837138619116,16.64,18.73,-0.0476229332086761,-0.0534315734848365,0.0342755498667946,0.169468915852105
"2636",2016-06-30,19,47,0.607142857142857,0.392857142857143,16.975,18.325,17.5053571428571,-0.0224193715558914,15.63,18.09,-0.0328523428746725,-0.0533742324245509,0.0342979243345591,0.598342026464857
"2637",2016-07-01,18,46,0.571428571428571,0.428571428571429,16.775,18.25,17.4071428571429,-0.00853020936867173,14.77,17.65,-0.0138551523634039,-0.0532652300000007,0.0343799256241945,1.14631072991218
"2638",2016-07-05,14,42,0.428571428571429,0.571428571428571,16.825,18.325,17.6821428571429,0.00361903557085661,15.58,18.24,-0.0310617324540118,-0.0532235090985122,0.0344005411622815,0.644227558512935
"2639",2016-07-06,13,41,0.392857142857143,0.607142857142857,16.175,17.825,17.1767857142857,-0.0322743632718622,14.96,17.74,-0.0322631724580127,-0.0532344155868079,0.0343934294416342,0.609745624942213
"2640",2016-07-07,12,40,0.357142857142857,0.642857142857143,15.925,17.675,17.05,-0.0109957132359424,14.76,17.76,-0.0407985338344982,-0.0531896686044995,0.0344022784259553,0.36018354995501
"2641",2016-07-08,11,39,0.321428571428571,0.678571428571429,14.775,16.775,16.1321428571429,-0.0595554211809827,13.2,16.49,-0.0219404040861527,-0.0530599833648404,0.0344584128565551,0.90310541603392
"2642",2016-07-11,8,36,0.214285714285714,0.785714285714286,14.625,16.725,16.275,-0.00453202541433644,13.54,16.49,-0.0131239484768745,-0.052956041072092,0.0345394423311663,1.15323496579085
"2643",2016-07-12,7,35,0.178571428571429,0.821428571428571,14.275,16.225,15.8767857142857,-0.0292569316655149,13.55,16.17,-0.0182996491970714,-0.052876220465283,0.0345963775385389,0.99942750450375
"2644",2016-07-13,6,34,0.142857142857143,0.857142857142857,14.175,16.225,15.9321428571429,-0.00100427227546545,13.04,15.97,-0.00237333026790584,-0.052846208004858,0.0346370329427998,1.45719403334298
"2645",2016-07-14,5,33,0.107142857142857,0.892857142857143,14.025,16.125,15.9,-0.00665982829725378,12.82,15.86,0.00251889301948399,-0.0527209954443742,0.0347801914529605,1.58825717042326
"2646",2016-07-15,4,32,0.0714285714285714,0.928571428571429,13.825,16.325,16.1464285714286,0.0104204041605856,12.67,15.99,0.00973535727949281,-0.052567273739195,0.0349705263379761,1.78157544489202
"2647",2016-07-18,1,29,0.0333333333333333,0.966666666666667,13.075,15.725,15.6366666666667,-0.0380568947387045,12.44,15.77,-0.00849081730268999,-0.0525208138225813,0.035021440920077,1.25722972450999
"2648",2016-07-19,0,28,0.0625,0.9375,12.225,15.675,15.459375,-0.00718685722517792,11.97,15.74,-0.0179896275553209,-0.0524057312420568,0.035087273809679,0.980871408631413
"2649",2016-07-20,27,62,0.914285714285714,0.0857142857142857,15.475,17.225,15.625,-0.012360361223595,11.77,15.44,0.0119106510258351,-0.0521822619414443,0.0353170213496788,1.81478818195585
"2650",2016-07-21,26,61,0.885714285714286,0.114285714285714,15.825,17.775,16.0478571428571,0.0234012648115803,12.74,16.1,-0.00324394267629076,-0.0520555792777142,0.0354353527371568,1.3774841459456
"2651",2016-07-22,25,60,0.857142857142857,0.142857142857143,15.375,17.525,15.6821428571429,-0.0267504955420858,12.02,15.8,-0.00748727264045348,-0.0519526718474002,0.0355272242031696,1.2515866410689
"2652",2016-07-25,22,57,0.771428571428571,0.228571428571429,15.325,17.575,15.8392857142857,-0.00186159777970505,12.87,16.27,-0.0268296296565161,-0.051906832019018,0.0355522483604047,0.705361925588676
"2653",2016-07-26,21,56,0.742857142857143,0.257142857142857,15.175,17.475,15.7664285714286,-0.00877414608532084,13.05,16.32,-0.0345084439980992,-0.0518380200147245,0.0355691381380865,0.487208206995301
"2654",2016-07-27,20,55,0.714285714285714,0.285714285714286,14.775,17.275,15.4892857142857,-0.0223693864570402,12.83,16.1,-0.0386707313243008,-0.0518068545659818,0.0355772521769909,0.36922815669774
"2655",2016-07-28,19,54,0.685714285714286,0.314285714285714,14.375,16.925,15.1764285714286,-0.0252530713719797,12.72,16,-0.0528452499274924,-0.0519139855202898,0.0355394004942003,-0.0262037174024531
"2656",2016-07-29,18,53,0.657142857142857,0.342857142857143,13.825,16.425,14.7164285714286,-0.0359178273273524,11.87,15.42,-0.0467009084960744,-0.0520353997954556,0.0354687696497691,0.150399671374445
"2657",2016-08-01,15,50,0.571428571428571,0.428571428571429,13.625,16.225,14.7392857142857,-0.0135775332539892,12.44,15.7,-0.0631442857709301,-0.0521926200150001,0.0354296768403507,-0.309109953367037
"2658",2016-08-02,14,49,0.542857142857143,0.457142857142857,14.225,16.625,15.3221428571429,0.0345276380864821,13.37,16.39,-0.0673723650429859,-0.0523801948745664,0.0353842092804353,-0.423696628334973
"2659",2016-08-03,13,48,0.514285714285714,0.485714285714286,13.825,16.275,15.015,-0.0250034160135936,12.86,16.08,-0.0685265623155268,-0.0525521481235457,0.0353568485970587,-0.451805373664156
"2660",2016-08-04,12,47,0.485714285714286,0.514285714285714,13.425,15.875,14.685,-0.0270583428261367,12.42,15.71,-0.0674708876169465,-0.0527672531213778,0.0352816880931113,-0.416749744421655
"2661",2016-08-05,11,46,0.457142857142857,0.542857142857143,12.875,15.325,14.205,-0.0382640085055767,11.39,15.14,-0.0637462327031516,-0.0528999269955634,0.0352597678646156,-0.307611375923801
"2662",2016-08-08,8,43,0.371428571428571,0.628571428571429,12.475,15.125,14.1407142857143,-0.0199797993650561,11.5,15.16,-0.0696022057660443,-0.0530452265786235,0.0352528243856553,-0.469663905685751
"2663",2016-08-09,7,42,0.342857142857143,0.657142857142857,12.375,14.875,14.0178571428571,-0.0137120630101088,11.66,15.11,-0.0750247492373891,-0.0532373627592502,0.0352400959526492,-0.618255594633278
"2664",2016-08-10,6,41,0.314285714285714,0.685714285714286,12.875,15.175,14.4521428571429,0.0261405077536672,12.05,15.41,-0.0641739511561799,-0.0533284804268701,0.0352385648510889,-0.307772770404825
"2665",2016-08-11,5,40,0.285714285714286,0.714285714285714,12.625,15.075,14.375,-0.0103249877769025,11.68,15.3,-0.0623622417149756,-0.0533888962021084,0.0352409593964662,-0.254628298052721
"2666",2016-08-12,4,39,0.257142857142857,0.742857142857143,12.325,14.975,14.2935714285714,-0.0111282531714047,11.55,15.26,-0.0654251401180974,-0.0534492350240889,0.0352485279997993,-0.339756176316831
"2667",2016-08-15,1,36,0.171428571428571,0.828571428571429,12.225,14.825,14.3792857142857,-0.00973796805202581,11.81,15.38,-0.0672792851820195,-0.0536005090949739,0.0352256578876964,-0.388318541293258
"2668",2016-08-16,0,35,0.142857142857143,0.857142857142857,12.825,15.325,14.9678571428571,0.0352766539038305,12.64,16.02,-0.0679328968843913,-0.0538109435845843,0.0351518834628952,-0.401741013812632
"2669",2016-08-17,34,0,1,0,14.825,0,14.825,-0.033170536938486,12.19,15.52,-0.0458145698712836,-0.0538658583890293,0.0351284383075048,0.229195742983703
"2670",2016-08-18,33,0,1,0,14.575,0,14.575,-0.0170072126472331,11.43,15.16,-0.0393526479776696,-0.053844069621574,0.0351357589529124,0.412440831670244
"2671",2016-08-19,32,0,1,0,14.675,0,14.675,0.00683763347760419,11.34,15.13,-0.0305341620861044,-0.053634678210832,0.035116738437632,0.657820661954542
"2672",2016-08-22,29,57,0.964285714285714,0.0357142857142857,14.725,16.775,14.7982142857143,0.00349342551036768,12.27,15.5,-0.0463335068053533,-0.0531272781158209,0.0342816055999244,0.198175411903186
"2673",2016-08-23,28,56,0.928571428571429,0.0714285714285714,14.675,16.875,14.8321428571429,-0.00273386970032316,12.38,15.42,-0.0388687276736795,-0.0523338994123259,0.0322189109922705,0.417927587368698
"2674",2016-08-24,27,55,0.892857142857143,0.107142857142857,15.125,17.125,15.3392857142857,0.0285431927584897,13.45,16,-0.042171490990675,-0.0517715341140665,0.0311320175045796,0.308365595707995
"2675",2016-08-25,26,54,0.857142857142857,0.142857142857143,14.975,16.925,15.2535714285714,-0.0102212464060433,13.63,16.13,-0.0558672244649005,-0.051574640998756,0.0309473126559928,-0.138706178266929
"2676",2016-08-26,25,53,0.821428571428571,0.178571428571429,15.125,17.025,15.4642857142857,0.00923903372286444,13.65,16.24,-0.0489441169062459,-0.0515202005818456,0.0309397947144885,0.0832611754335082
"2677",2016-08-29,22,50,0.714285714285714,0.285714285714286,14.675,16.825,15.2892857142857,-0.024950306289042,12.94,15.93,-0.0410518209462606,-0.0513925172352556,0.0309162371847444,0.334474607216999
"2678",2016-08-30,21,49,0.678571428571429,0.321428571428571,14.525,16.775,15.2482142857143,-0.00792831895017619,13.12,16.03,-0.0499995664430504,-0.0513772600476853,0.0309159710765174,0.0445625208157002
"2679",2016-08-31,20,48,0.642857142857143,0.357142857142857,14.575,16.725,15.3428571428571,0.001143034376426,13.42,16.14,-0.0506506298223518,-0.0513589266346417,0.0309150229068922,0.022911088063015
"2680",2016-09-01,19,47,0.607142857142857,0.392857142857143,14.575,16.675,15.4,-0.00117621986923759,13.48,16.31,-0.057410907213339,-0.0513950673156548,0.0309167601364427,-0.194581834291013
"2681",2016-09-02,18,46,0.571428571428571,0.428571428571429,13.925,16.375,14.975,-0.0338503166477069,11.98,15.65,-0.0440887729846492,-0.0513400841399658,0.0309173867064587,0.234538294719512
"2682",2016-09-06,14,42,0.428571428571429,0.571428571428571,13.375,15.875,14.8035714285714,-0.0349909180091534,12.02,15.56,-0.0498350543500999,-0.0513546428894682,0.0309158044476678,0.0491524825737776
"2683",2016-09-07,13,41,0.392857142857143,0.607142857142857,13.225,15.775,14.7732142857143,-0.0082673851210683,11.94,15.49,-0.0473789589677893,-0.0512618610271288,0.0308924104853113,0.125691132493067
"2684",2016-09-08,12,40,0.357142857142857,0.642857142857143,13.375,15.925,15.0142857142857,0.010111836604792,12.51,15.81,-0.0516405223937884,-0.0512206779121038,0.0308849300221671,-0.0135938297863454
"2685",2016-09-09,11,39,0.321428571428571,0.678571428571429,16.475,17.875,17.425,0.145387712277627,17.5,18.83,-0.0775453860224734,-0.0512235934260755,0.0308873899028862,-0.852185719776155
"2686",2016-09-12,8,36,0.214285714285714,0.785714285714286,15.325,16.925,16.5821428571429,-0.0584142688069962,15.16,17.27,-0.0406445073079152,-0.0511309191752937,0.0308839429656392,0.339542521466426
"2687",2016-09-13,7,35,0.178571428571429,0.821428571428571,17.775,18.325,18.2267857142857,0.0917660477052074,17.85,19.05,-0.0441748468984065,-0.0511908169153279,0.0308556314597976,0.227380535901934
"2688",2016-09-14,6,34,0.142857142857143,0.857142857142857,18.375,18.875,18.8035714285714,0.0300900505119766,18.14,19.35,-0.0286455980769647,-0.0508718996345165,0.030670388039915,0.724682763342483
